group,pk,sk,exchange,attack,guesses,cardinality
S16,8,7,562.8364,831640.2522,279252284,20922789888000
S16,8,7,545.6,199206.5352,66595305,20922789888000
S16,8,7,606.0363,149440.2451,50030231,20922789888000
S16,8,7,560.3504,1342118.7142,449259131,20922789888000
S16,8,7,577.6619,789185.2965,265455115,20922789888000
S16,8,7,631.2993,204094.7171,68329254,20922789888000
S16,8,7,572.561,805738.419,271316102,20922789888000
S16,8,7,572.0333,773338.112,259829174,20922789888000
S16,8,7,551.3643,525943.2606,177432476,20922789888000
S16,8,7,560.4311,1052408.7379,353621841,20922789888000
S16,8,7,553.0861,1244380.0557,417827840,20922789888000
Rubik,2,4,295.7907,0.4471,155,43252003274489856000
Rubik,2,4,240.9215,0.2436,83,43252003274489856000
Rubik,2,4,218.6093,0.4585,166,43252003274489856000
Rubik,2,4,224.7605,0.1631,54,43252003274489856000
Rubik,2,4,229.4665,0.0835,18,43252003274489856000
Rubik,2,4,252.6083,0.2556,89,43252003274489856000
Rubik,2,4,245.4274,0.2957,104,43252003274489856000
Rubik,2,4,265.9693,0.1288,41,43252003274489856000
Rubik,2,4,282.9058,0.1654,55,43252003274489856000
Rubik,2,4,278.4967,0.4383,148,43252003274489856000
Rubik,2,4,282.0448,0.8408,315,43252003274489856000
Rubik,2,4,291.3605,0.1093,34,43252003274489856000
Rubik,2,4,246.0259,0.2898,81,43252003274489856000
Rubik,2,4,253.08,0.4047,145,43252003274489856000
Rubik,2,4,258.3136,0.3448,114,43252003274489856000
Rubik,2,4,300.3933,0.0776,22,43252003274489856000
Rubik,2,4,248.7939,0.1774,53,43252003274489856000
Rubik,2,4,251.9824,0.0937,28,43252003274489856000
Rubik,2,4,256.1793,0.2542,88,43252003274489856000
Rubik,2,4,264.3133,0.7125,257,43252003274489856000
Rubik,2,4,245.2682,0.1099,26,43252003274489856000
Rubik,2,4,253.5149,0.9694,356,43252003274489856000
Rubik,2,4,295.037,0.4473,156,43252003274489856000
Rubik,2,4,336.8609,0.6943,256,43252003274489856000
Rubik,2,4,274.8909,0.3913,111,43252003274489856000
Rubik,8,2,1017.4303,0.4997,165,43252003274489856000
Rubik,8,2,1039.4808,0.8026,366,43252003274489856000
Rubik,8,2,1075.1326,0.792,356,43252003274489856000
Rubik,8,2,1024.9226,0.3889,162,43252003274489856000
Rubik,8,2,1048.2183,0.6324,244,43252003274489856000
Rubik,8,2,1085.6975,0.982,327,43252003274489856000
Rubik,8,2,1032.7655,1.1261,409,43252003274489856000
Rubik,8,2,1117.2461,0.3538,133,43252003274489856000
Rubik,8,2,1049.5833,0.5955,261,43252003274489856000
Rubik,8,2,1006.8544,0.3331,136,43252003274489856000
Rubik,8,2,1042.7785,0.4351,174,43252003274489856000
Rubik,8,2,1052.7667,0.6848,242,43252003274489856000
Rubik,8,2,1033.4284,0.3599,93,43252003274489856000
Rubik,8,2,1055.3632,0.567,249,43252003274489856000
Rubik,8,2,1087.4872,0.9905,459,43252003274489856000
Rubik,8,2,1066.1738,0.3608,148,43252003274489856000
Rubik,8,2,1104.3317,0.6816,278,43252003274489856000
Rubik,8,2,1078.859,0.2343,66,43252003274489856000
Rubik,8,2,1072.8272,0.9084,399,43252003274489856000
Rubik,8,2,936.6703,0.1501,46,43252003274489856000
Rubik,8,2,1025.9864,1.2941,347,43252003274489856000
Rubik,8,2,1034.2824,0.8689,386,43252003274489856000
Rubik,8,2,1001.1867,0.2824,81,43252003274489856000
Rubik,8,2,1058.712,0.6054,262,43252003274489856000
Rubik,8,2,1080.8321,1.0138,459,43252003274489856000
Rubik,2,6,285.4666,9.8046,2014,43252003274489856000
Rubik,2,6,250.1197,3.6801,918,43252003274489856000
Rubik,2,6,242.1501,1.2954,382,43252003274489856000
Rubik,2,6,248.8737,9.9712,3119,43252003274489856000
Rubik,2,6,250.5042,0.7351,219,43252003274489856000
Rubik,2,6,276.6675,7.5187,1878,43252003274489856000
Rubik,2,6,254.9439,3.8187,925,43252003274489856000
Rubik,2,6,262.9824,7.9171,2450,43252003274489856000
Rubik,2,6,272.8604,4.6461,1403,43252003274489856000
Rubik,2,6,279.3236,7.0526,1953,43252003274489856000
Rubik,2,6,292.8151,3.7521,1130,43252003274489856000
Rubik,2,6,281.7353,0.7549,223,43252003274489856000
Rubik,2,6,245.7113,0.7805,216,43252003274489856000
Rubik,2,6,279.6158,8.1825,2514,43252003274489856000
Rubik,2,6,261.1967,9.5909,2898,43252003274489856000
Rubik,2,6,260.9223,8.9439,2641,43252003274489856000
Rubik,2,6,256.7181,1.1427,218,43252003274489856000
Rubik,2,6,245.5594,6.4924,1892,43252003274489856000
Rubik,2,6,280.6354,3.0239,748,43252003274489856000
Rubik,2,6,255.4938,6.7987,1639,43252003274489856000
Rubik,2,6,247.8932,3.1442,708,43252003274489856000
Rubik,2,6,250.6801,12.3833,3357,43252003274489856000
Rubik,2,6,253.2379,1.4966,358,43252003274489856000
Rubik,2,6,231.8341,0.77,223,43252003274489856000
Rubik,2,6,229.536,2.0858,619,43252003274489856000
Rubik,8,3,948.8017,13.9793,5875,43252003274489856000
Rubik,8,3,1022.4915,8.2494,3473,43252003274489856000
Rubik,8,3,986.582,13.5928,3639,43252003274489856000
Rubik,8,3,1043.281,16.6757,6916,43252003274489856000
Rubik,8,3,970.7206,8.3206,3481,43252003274489856000
Rubik,8,3,1000.553,12.478,5284,43252003274489856000
Rubik,8,3,1013.0738,11.2229,3710,43252003274489856000
Rubik,8,3,1021.4652,8.5082,3173,43252003274489856000
Rubik,8,3,1078.5058,1.0141,362,43252003274489856000
Rubik,8,3,991.9061,5.2717,1742,43252003274489856000
Rubik,8,3,972.6035,9.1971,3903,43252003274489856000
Rubik,8,3,1035.0977,7.7615,2624,43252003274489856000
Rubik,8,3,998.0209,8.374,3406,43252003274489856000
Rubik,8,3,1003.3219,11.9525,4438,43252003274489856000
Rubik,8,3,988.9336,3.1518,1193,43252003274489856000
Rubik,8,3,1046.185,10.948,4440,43252003274489856000
Rubik,8,3,1070.7568,13.4424,4519,43252003274489856000
Rubik,8,3,1042.5341,12.856,5282,43252003274489856000
Rubik,8,3,1124.6907,15.3636,6338,43252003274489856000
Rubik,8,3,1114.1136,10.671,4092,43252003274489856000
Rubik,8,3,1058.3139,11.7674,4993,43252003274489856000
Rubik,8,3,1078.24,16.6561,5875,43252003274489856000
Rubik,8,3,1019.4914,13.2208,5583,43252003274489856000
Rubik,8,3,988.9108,5.2474,2183,43252003274489856000
Rubik,8,3,1112.5086,3.841,1572,43252003274489856000
Rubik,2,8,272.3455,27.0426,5448,43252003274489856000
Rubik,2,8,275.0572,22.0145,5314,43252003274489856000
Rubik,2,8,255.4817,152.0621,37883,43252003274489856000
Rubik,2,8,259.8022,58.2847,14921,43252003274489856000
Rubik,2,8,264.6342,5.3102,1366,43252003274489856000
Rubik,2,8,257.4185,96.4015,24515,43252003274489856000
Rubik,2,8,239.9575,82.866,20914,43252003274489856000
Rubik,2,8,297.1513,90.5373,19091,43252003274489856000
Rubik,2,8,268.505,21.6148,5477,43252003274489856000
Rubik,2,8,256.9238,50.8577,13137,43252003274489856000
Rubik,2,8,256.6885,63.5771,14642,43252003274489856000
Rubik,2,8,245.8428,45.9743,11329,43252003274489856000
Rubik,2,8,290.2394,50.0571,12953,43252003274489856000
Rubik,2,8,267.5721,111.7648,21106,43252003274489856000
Rubik,2,8,267.3276,13.6505,3457,43252003274489856000
Rubik,2,8,246.8763,79.0669,20038,43252003274489856000
Rubik,2,8,261.4079,86.7627,21825,43252003274489856000
Rubik,2,8,275.7486,81.8041,19169,43252003274489856000
Rubik,2,8,260.5099,5.603,1364,43252003274489856000
Rubik,2,8,249.9872,52.3282,12892,43252003274489856000
Rubik,2,8,249.0239,254.4616,63876,43252003274489856000
Rubik,2,8,217.2708,20.0851,5138,43252003274489856000
Rubik,2,8,212.0257,58.7552,13375,43252003274489856000
Rubik,2,8,269.6761,51.1016,11753,43252003274489856000
Rubik,2,8,255.3143,20.72,5293,43252003274489856000
Rubik,8,4,1047.9402,40.038,14710,43252003274489856000
Rubik,8,4,1046.4491,298.2814,103833,43252003274489856000
Rubik,8,4,1070.9592,175.1379,61263,43252003274489856000
Rubik,8,4,1056.6125,19.356,7069,43252003274489856000
Rubik,8,4,1048.3046,84.9726,31870,43252003274489856000
Rubik,8,4,1059.0817,61.1216,19039,43252003274489856000
Rubik,8,4,1104.3721,194.5162,70474,43252003274489856000
Rubik,8,4,938.1644,241.1437,76873,43252003274489856000
Rubik,8,4,1055.0215,161.5943,54074,43252003274489856000
Rubik,8,4,1066.1141,32.518,8443,43252003274489856000
Rubik,8,4,1012.6634,138.5255,50453,43252003274489856000
Rubik,8,4,1052.6481,159.5798,52703,43252003274489856000
Rubik,8,4,1144.5118,200.5357,72398,43252003274489856000
Rubik,8,4,1038.5913,20.7517,7213,43252003274489856000
Rubik,8,4,925.1082,177.1193,59497,43252003274489856000
Rubik,8,4,1064.2659,74.6481,25054,43252003274489856000
Rubik,8,4,1086.3105,191.9834,67371,43252003274489856000
Rubik,8,4,1133.8809,78.7253,26503,43252003274489856000
Rubik,8,4,1036.8344,147.2295,50875,43252003274489856000
Rubik,8,4,970.4036,156.3984,51914,43252003274489856000
Rubik,8,4,1092.0173,241.6622,80202,43252003274489856000
Rubik,8,4,1058.9536,75.27,27214,43252003274489856000
Rubik,8,4,1024.4711,136.0231,46125,43252003274489856000
Rubik,8,4,1084.224,263.5094,92298,43252003274489856000
Rubik,8,4,1042.755,274.6201,97244,43252003274489856000
Rubik,2,10,264.5744,1068.3539,227884,43252003274489856000
Rubik,2,10,308.4112,918.9339,187348,43252003274489856000
Rubik,2,10,266.0589,66.5667,13651,43252003274489856000
Rubik,2,10,258.6638,441.3079,91028,43252003274489856000
Rubik,2,10,294.0996,917.3171,184059,43252003274489856000
Rubik,2,10,264.929,107.1427,21590,43252003274489856000
Rubik,2,10,268.6557,5095.7526,1071304,43252003274489856000
Rubik,2,10,259.875,60.8385,13611,43252003274489856000
Rubik,2,10,275.5608,774.4327,165713,43252003274489856000
Rubik,2,10,262.614,1826.2545,382479,43252003274489856000
Rubik,2,10,276.7538,957.8184,201127,43252003274489856000
Rubik,2,10,261.3408,57.4459,11002,43252003274489856000
Rubik,2,10,254.6706,1111.2716,238428,43252003274489856000
Rubik,2,10,279.9164,193.6853,42977,43252003274489856000
Rubik,2,10,276.7265,25.3286,5559,43252003274489856000
Rubik,2,10,246.6729,882.7481,186634,43252003274489856000
Rubik,2,10,216.5527,943.9675,197903,43252003274489856000
Rubik,2,10,279.4494,210.4485,45805,43252003274489856000
Rubik,2,10,281.7394,865.7017,176413,43252003274489856000
Rubik,2,10,273.4586,1000.7502,215358,43252003274489856000
Rubik,2,10,267.0856,103.8812,21804,43252003274489856000
Rubik,2,10,286.8948,911.9686,194804,43252003274489856000
Rubik,2,10,291.4873,61.1324,13709,43252003274489856000
Rubik,2,10,268.8499,67.0481,13606,43252003274489856000
Rubik,2,10,251.7896,786.8109,169669,43252003274489856000
Rubik,8,5,1062.9903,3667.3981,1136041,43252003274489856000
Rubik,8,5,1072.9627,2884.1425,886245,43252003274489856000
Rubik,8,5,1060.1485,595.8571,195441,43252003274489856000
Rubik,8,5,1070.933,5015.3941,1568604,43252003274489856000
Rubik,8,5,1086.3536,1617.95,512147,43252003274489856000
Rubik,8,5,1095.5505,1745.7209,535370,43252003274489856000
Rubik,8,5,1063.0902,3117.3667,991993,43252003274489856000
Rubik,8,5,1118.119,4883.8146,1512058,43252003274489856000
Rubik,8,5,1058.5968,307.9533,101941,43252003274489856000
Rubik,8,5,1045.3179,3289.4623,1018217,43252003274489856000
Rubik,8,5,1085.4471,5973.8087,1897811,43252003274489856000
Rubik,8,5,1016.9372,4261.6568,1324876,43252003274489856000
Rubik,8,5,1043.1813,141.056,46504,43252003274489856000
Rubik,8,5,1094.7959,1155.9498,380661,43252003274489856000
Rubik,8,5,1098.3513,224.201,71653,43252003274489856000
Rubik,8,5,1070.2391,5639.7102,1760902,43252003274489856000
Rubik,8,5,1111.9959,4766.7512,1494089,43252003274489856000
Rubik,8,5,1064.0066,2773.9071,873406,43252003274489856000
Rubik,8,5,1128.1784,4131.1376,1267301,43252003274489856000
Rubik,8,5,1079.336,2916.5389,898657,43252003274489856000
Rubik,8,5,1033.4064,3505.9028,1091350,43252003274489856000
Rubik,8,5,1089.1934,4146.847,1276020,43252003274489856000
Rubik,8,5,1112.5343,6305.7582,1978350,43252003274489856000
Rubik,8,5,1059.875,110.5546,36568,43252003274489856000
Rubik,8,5,1057.9721,741.8871,232665,43252003274489856000
Rubik,2,12,294.612,16896.7569,3096367,43252003274489856000
Rubik,2,12,273.6136,26398.004,4828070,43252003274489856000
Rubik,2,12,264.3554,1160.2392,219108,43252003274489856000
Rubik,2,12,282.9235,24505.2971,4465639,43252003274489856000
Rubik,2,12,272.2747,7861.3115,1419937,43252003274489856000
Rubik,2,12,277.3444,4276.1532,782751,43252003274489856000
Rubik,2,12,265.3412,933.0841,171928,43252003274489856000
Rubik,2,12,259.2231,4308.9671,782808,43252003274489856000
Rubik,2,12,288.3962,4414.3875,814836,43252003274489856000
Rubik,2,12,267.2669,14.0053,2744,43252003274489856000
Rubik,2,12,282.1582,4930.9477,897004,43252003274489856000
Rubik,2,12,271.7591,1027.528,184556,43252003274489856000
Rubik,2,12,264.1961,1167.3633,216812,43252003274489856000
Rubik,2,12,284.6086,18537.3865,3408412,43252003274489856000
Rubik,2,12,232.9844,4690.4478,877748,43252003274489856000
Rubik,2,12,281.0115,1862.61,349596,43252003274489856000
Rubik,2,12,290.7617,288.9629,54640,43252003274489856000
Rubik,2,12,264.5812,69926.4383,13015013,43252003274489856000
Rubik,2,12,285.6501,19411.0408,3616504,43252003274489856000
Rubik,2,12,298.7763,15238.3838,2829894,43252003274489856000
Rubik,2,12,256.5481,7468.932,1381512,43252003274489856000
Rubik,2,12,265.9605,965.8598,185263,43252003274489856000
Rubik,2,12,298.3869,1826.6832,349474,43252003274489856000
Rubik,2,12,277.585,996.3958,184393,43252003274489856000
Rubik,2,12,273.5869,242.8313,44437,43252003274489856000
Rubik,8,6,1131.0399,95257.0497,27043865,43252003274489856000
Rubik,8,6,1048.7424,60702.0953,17338039,43252003274489856000
Rubik,8,6,1114.9502,55777.1055,15860492,43252003274489856000
Rubik,8,6,1115.0334,67730.7645,19336201,43252003274489856000
Rubik,8,6,1088.3202,9302.454,2648762,43252003274489856000
Rubik,8,6,1056.3626,55138.8807,15799399,43252003274489856000
Rubik,8,6,949.138,8605.4035,2484395,43252003274489856000
Rubik,8,6,1140.5069,16852.5149,4834687,43252003274489856000
Rubik,8,6,1072.8954,2114.093,600676,43252003274489856000
Rubik,8,6,1081.367,72500.4412,20840116,43252003274489856000
Rubik,8,6,1124.4901,11033.6703,3181390,43252003274489856000
Rubik,8,6,1065.2369,88511.0011,25349586,43252003274489856000
Rubik,8,6,1096.6376,4207.0132,1180142,43252003274489856000
Rubik,8,6,1106.4895,37360.9204,10657368,43252003274489856000
Rubik,8,6,1093.8377,33394.3441,9588704,43252003274489856000
Rubik,8,6,1068.2203,15454.0962,4422503,43252003274489856000
Rubik,8,6,1072.9348,56393.9863,16264490,43252003274489856000
Rubik,8,6,1074.1682,62449.5977,17898351,43252003274489856000
Rubik,8,6,1163.6332,9307.0517,2689605,43252003274489856000
Rubik,8,6,1043.4184,51713.882,14704480,43252003274489856000
Rubik,8,6,1132.6643,91209.5613,26027074,43252003274489856000
Rubik,8,6,1022.2242,62958.3651,18132734,43252003274489856000
Rubik,8,6,1026.174,3949.3115,1143597,43252003274489856000
Rubik,8,6,1104.1608,72098.3319,20678940,43252003274489856000
Rubik,8,6,1125.52,30249.4444,8699259,43252003274489856000
Rubik,2,14,312.537,248055.9333,40641860,43252003274489856000
Rubik,2,14,271.0349,70464.2374,11556776,43252003274489856000
Rubik,2,14,255.0438,4525.0651,736353,43252003274489856000
Rubik,2,14,266.2816,317331.5552,52166530,43252003274489856000
Rubik,2,14,259.2414,83161.0357,13626948,43252003274489856000
Rubik,2,14,278.3887,128358.9046,21156568,43252003274489856000
Rubik,2,14,264.0136,5305.3632,874186,43252003274489856000
Rubik,2,14,308.4729,8463.9125,1398019,43252003274489856000
Rubik,2,14,270.8316,85171.3713,13997979,43252003274489856000
Rubik,2,14,300.4047,18045.8746,2992484,43252003274489856000
Rubik,2,14,259.4682,67389.758,11070330,43252003274489856000
Rubik,2,14,287.2501,34040.8389,5586642,43252003274489856000
Rubik,2,14,272.6576,33992.0266,5550398,43252003274489856000
Rubik,2,14,274.3498,1061.6411,177576,43252003274489856000
Rubik,2,14,273.0041,139243.4477,22794090,43252003274489856000
Rubik,2,14,258.8316,4536.4816,742658,43252003274489856000
Rubik,2,14,300.7064,4480.6697,741653,43252003274489856000
Rubik,2,14,302.7744,86324.0524,14189638,43252003274489856000
Rubik,2,14,264.6626,5190.5875,872296,43252003274489856000
Rubik,2,14,253.2989,74328.6495,12154324,43252003274489856000
Rubik,2,14,267.8111,249871.0728,40832333,43252003274489856000
Rubik,2,14,300.4371,18048.0375,2992731,43252003274489856000
Rubik,2,14,267.1451,285090.5353,46719101,43252003274489856000
Rubik,2,14,259.8154,4599.5376,742834,43252003274489856000
Rubik,2,14,258.5035,21629.6356,3495815,43252003274489856000
Rubik,8,7,1073.4343,510136.6705,133384884,43252003274489856000
Rubik,8,7,1129.9086,586964.9358,153721772,43252003274489856000
Rubik,8,7,1076.5072,983175.2125,253704869,43252003274489856000
Rubik,8,7,1170.6255,917685.3949,236095840,43252003274489856000
Rubik,8,7,1197.2798,349406.8318,90207369,43252003274489856000
Rubik,8,7,1172.0164,35143.4175,9090438,43252003274489856000
Rubik,8,7,1125.8276,96840.4213,25094107,43252003274489856000
Rubik,8,7,1098.4154,733657.5329,188817525,43252003274489856000
Rubik,8,7,1171.8644,719951.2349,185382875,43252003274489856000
Rubik,8,7,1103.5775,69123.59,18114563,43252003274489856000
Rubik,8,7,1031.3844,1559247.9825,406483393,43252003274489856000
Rubik,8,7,1141.6988,68931.3678,18028448,43252003274489856000
Rubik,8,7,1126.5663,1790009.9781,462474405,43252003274489856000
Rubik,8,7,1168.2759,569780.2676,147159958,43252003274489856000
Rubik,8,7,1170.0462,1261031.1328,326382286,43252003274489856000
Rubik,8,7,1121.8752,236016.7253,60682184,43252003274489856000
Rubik,8,7,1097.0955,1183274.9734,306465028,43252003274489856000
Rubik,8,7,1230.8655,793036.634,205922877,43252003274489856000
Rubik,8,7,1152.3495,1413854.2459,365186950,43252003274489856000
Rubik,8,7,1141.5785,69105.85,18188938,43252003274489856000
Rubik,8,7,1179.1603,876921.7086,225378106,43252003274489856000
Rubik,8,7,1165.2391,1301668.8734,336116629,43252003274489856000
Rubik,8,7,1114.7536,694782.9663,178785554,43252003274489856000
Rubik,8,7,1188.4436,927403.8027,238054474,43252003274489856000
Rubik,8,7,1124.7326,160075.1564,41002589,43252003274489856000
