group,pk,sk,exchange,attack,guesses,cardinality
Quaternion,1,3,18.923,0.008,2,8
Quaternion,1,3,17.979,0.006,2,8
Quaternion,1,3,18.01,0.006,2,8
Quaternion,1,3,17.755,0.006,2,8
Quaternion,1,3,17.678,0.005,2,8
Quaternion,1,3,18.227,0.006,2,8
Quaternion,1,3,19.335,0.009,2,8
Quaternion,1,3,15.313,0.006,2,8
Quaternion,1,3,17.822,0.006,2,8
Quaternion,1,3,14.982,0.005,2,8
Quaternion,1,3,15.219,0.005,2,8
Quaternion,1,3,17.876,0.005,2,8
Quaternion,1,3,16.048,0.008,2,8
Quaternion,1,3,18.255,0.006,2,8
Quaternion,1,3,18.122,0.006,2,8
Quaternion,1,3,15.112,0.005,2,8
Quaternion,1,3,17.768,0.005,2,8
Quaternion,1,3,21.363,0.007,2,8
Quaternion,1,3,18.878,0.008,2,8
Quaternion,1,4,15.877,0.008,2,8
Quaternion,1,4,18.345,0.006,2,8
Quaternion,1,4,17.744,0.006,2,8
Quaternion,1,4,17.717,0.005,2,8
Quaternion,1,4,17.734,0.006,2,8
Quaternion,1,4,17.791,0.006,2,8
Quaternion,1,4,18.604,0.008,2,8
Quaternion,1,4,15.475,0.008,2,8
Quaternion,1,4,18.051,0.005,2,8
Quaternion,1,4,17.752,0.005,2,8
Quaternion,1,4,15.153,0.006,2,8
Quaternion,1,4,17.765,0.006,2,8
Quaternion,1,4,16.058,0.007,2,8
Quaternion,1,4,18.039,0.006,2,8
Quaternion,1,4,17.924,0.006,2,8
Quaternion,1,4,17.924,0.006,2,8
Quaternion,1,4,17.924,0.006,2,8
Quaternion,1,4,17.818,0.005,2,8
Quaternion,1,4,15.961,0.007,2,8
Quaternion,1,4,15.539,0.006,2,8
Quaternion,1,4,18.017,0.006,2,8
Quaternion,1,4,17.809,0.006,2,8
Quaternion,1,4,17.826,0.006,2,8
Quaternion,1,4,17.773,0.006,2,8
Quaternion,1,4,15.81,0.008,2,8
Quaternion,1,5,18.771,0.008,2,8
Quaternion,1,5,15.301,0.007,2,8
Quaternion,1,5,17.741,0.006,2,8
Quaternion,1,5,17.637,0.006,2,8
Quaternion,1,5,14.979,0.005,2,8
Quaternion,1,5,14.935,0.006,2,8
Quaternion,1,5,17.702,0.006,2,8
Quaternion,1,5,18.745,0.007,2,8
Quaternion,1,5,18.213,0.007,2,8
Quaternion,1,5,15.12,0.006,2,8
Quaternion,1,5,17.686,0.006,2,8
Quaternion,1,5,17.732,0.005,2,8
Quaternion,1,5,17.857,0.005,2,8
Quaternion,1,5,15.711,0.008,2,8
Quaternion,1,5,18.046,0.006,2,8
Quaternion,1,5,17.846,0.006,2,8
Quaternion,1,5,17.648,0.006,2,8
Quaternion,1,5,17.731,0.006,2,8
Quaternion,1,5,17.731,0.006,2,8
Quaternion,1,5,18.76,0.008,2,8
Quaternion,1,5,18.345,0.008,2,8
Quaternion,1,5,17.796,0.008,2,8
Quaternion,1,5,17.166,0.008,2,8
Quaternion,1,5,13.004,0.007,2,8
Quaternion,1,5,17.834,0.006,2,8
Quaternion,1,6,18.817,0.008,2,8
Quaternion,1,6,17.821,0.007,2,8
Quaternion,1,6,17.973,0.006,2,8
Quaternion,1,6,17.922,0.006,2,8
Quaternion,1,6,14.925,0.006,2,8
Quaternion,1,6,17.68,0.006,2,8
Quaternion,1,6,16.233,0.008,2,8
Quaternion,1,6,18.158,0.007,2,8
Quaternion,1,6,17.9,0.006,2,8
Quaternion,1,6,14.905,0.005,2,8
Quaternion,1,6,17.734,0.006,2,8
Quaternion,1,6,17.682,0.006,2,8
Quaternion,1,6,18.369,0.008,2,8
Quaternion,1,6,14.992,0.006,2,8
Quaternion,1,6,17.83,0.007,2,8
Quaternion,1,6,15.065,0.006,2,8
Quaternion,1,6,17.901,0.006,2,8
Quaternion,1,6,17.788,0.006,2,8
Quaternion,1,6,16.415,0.008,2,8
Quaternion,1,6,17.833,0.006,2,8
Quaternion,1,6,17.891,0.006,2,8
Quaternion,1,6,17.576,0.006,2,8
Quaternion,1,6,17.768,0.006,2,8
Quaternion,1,6,17.927,0.006,2,8
Quaternion,1,6,18.839,0.008,2,8
Quaternion,2,1,42.732,0.008,2,8
Quaternion,2,1,38.195,0.009,3,8
Quaternion,2,1,53.756,0.007,2,8
Quaternion,2,1,36.175,0.009,3,8
Quaternion,2,1,32.773,0.006,2,8
Quaternion,2,1,32.566,0.008,4,8
Quaternion,2,1,54.496,0.008,3,8
Quaternion,2,1,44.371,0.007,3,8
Quaternion,2,1,32.547,0.007,3,8
Quaternion,2,1,33.771,0.008,2,8
Quaternion,2,1,32.894,0.008,4,8
Quaternion,2,1,34.681,0.008,4,8
Quaternion,2,1,33.655,0.008,3,8
Quaternion,2,1,35.343,0.007,4,8
Quaternion,2,1,32.545,0.006,2,8
Quaternion,2,1,33.434,0.009,3,8
Quaternion,2,1,35.348,0.008,4,8
Quaternion,2,1,41.394,0.007,3,8
Quaternion,2,1,34.374,0.009,3,8
Quaternion,2,1,50.428,0.006,2,8
Quaternion,2,1,32.524,0.007,3,8
Quaternion,2,1,33.614,0.008,2,8
Quaternion,2,1,41.189,0.008,4,8
Quaternion,2,1,32.578,0.008,4,8
Quaternion,2,1,33.978,0.008,2,8
Quaternion,2,2,36.455,0.014,3,8
Quaternion,2,2,44.041,0.007,3,8
Quaternion,2,2,52.677,0.008,3,8
Quaternion,2,2,39.768,0.009,3,8
Quaternion,2,2,32.579,0.006,2,8
Quaternion,2,2,35.66,0.007,3,8
Quaternion,2,2,53.805,0.011,3,8
Quaternion,2,2,35.336,0.009,4,8
Quaternion,2,2,32.589,0.006,2,8
Quaternion,2,2,36.423,0.008,2,8
Quaternion,2,2,35.557,0.008,3,8
